city_id,city,lon,lat,max_temp,humidity,cloudiness,wind_speed,weather
391,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
392,kodiak,-152.4072,57.79,43.36,49,1,7.7,clear sky
393,kaitangata,169.8464,-46.2817,50.94,85,100,15.5,overcast clouds
394,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
395,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
396,ballina,153.5667,-28.8667,82.78,42,26,7.81,scattered clouds
397,kapoeta,33.5903,4.7717,75.29,74,77,4.9,broken clouds
398,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
399,vila do maio,-23.2167,15.1333,81.0,79,39,6.78,scattered clouds
400,bambous virieux,57.7575,-20.3428,72.21,81,31,14.38,light rain
401,hudson bay,-102.3842,52.85,69.3,23,80,8.16,broken clouds
402,oxapampa,-75.4017,-10.5775,61.16,96,96,1.72,overcast clouds
403,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
404,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
405,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
406,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
407,souillac,57.5167,-20.5167,72.36,84,16,11.83,few clouds
408,srednekolymsk,153.6833,67.45,24.42,88,98,3.98,overcast clouds
409,souillac,57.5167,-20.5167,72.36,84,16,11.83,few clouds
410,clyde river,-68.5914,70.4692,35.58,85,94,1.57,overcast clouds
411,silifke,33.9344,36.3778,71.19,40,0,17.29,clear sky
412,tuatapere,167.6833,-46.1333,49.82,87,100,3.98,overcast clouds
413,srednekolymsk,153.6833,67.45,24.42,88,98,3.98,overcast clouds
414,kalaleh,55.4916,37.3807,66.49,55,0,4.09,clear sky
415,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
416,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
417,mount isa,139.5,-20.7333,80.37,18,21,12.66,few clouds
418,angoche,39.9086,-16.2325,75.02,78,4,11.92,clear sky
419,port augusta,137.7667,-32.5,59.7,46,4,19.71,clear sky
420,gafargaon,90.5667,24.4333,80.58,96,91,4.88,overcast clouds
421,cururupu,-44.8683,-1.8283,76.5,86,79,4.18,broken clouds
422,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
423,clyde river,-68.5914,70.4692,35.58,85,94,1.57,overcast clouds
424,mount gambier,140.7667,-37.8333,51.71,87,75,19.57,broken clouds
425,lorengau,147.2712,-2.0226,83.61,71,94,5.3,overcast clouds
426,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
427,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
428,cockburn town,-71.1419,21.4612,83.41,72,95,20.0,overcast clouds
429,sao joao da barra,-41.0511,-21.6403,74.66,86,20,24.36,few clouds
430,saint-louis,-15.0,16.3333,90.57,40,60,7.43,broken clouds
431,gunjur,-16.7339,13.2019,80.67,94,40,0.0,scattered clouds
432,port elizabeth,25.5701,-33.918,52.11,77,5,7.09,clear sky
433,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
434,maniitsoq,-52.9,65.4167,38.73,67,77,4.21,broken clouds
435,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
436,dunedin,170.5036,-45.8742,48.79,98,100,10.0,overcast clouds
437,iqaluit,-68.5145,63.7506,36.7,74,62,7.61,broken clouds
438,kutum,24.6667,14.2,77.83,27,78,9.75,broken clouds
439,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
440,hamilton,-84.5333,39.1834,71.01,88,90,1.01,overcast clouds
441,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
442,bengkulu,102.2655,-3.8004,74.17,91,97,3.62,moderate rain
443,ribeira grande,-28.7,38.5167,71.71,90,32,6.85,scattered clouds
444,shaygino,46.8618,57.7675,42.48,92,100,3.27,overcast clouds
445,tabas,56.9244,33.5959,69.4,22,0,4.41,clear sky
446,tasiilaq,-37.6368,65.6145,32.16,56,0,5.3,clear sky
447,jacqueville,-4.4146,5.2052,78.71,90,93,7.7,overcast clouds
448,tazovskiy,78.7,67.4667,32.76,85,100,9.28,overcast clouds
449,luderitz,15.1594,-26.6481,57.11,58,80,19.77,broken clouds
450,chuy,-53.4616,-33.6971,51.55,68,85,11.48,overcast clouds
451,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
452,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
453,kisesa,34.15,-3.0833,70.02,69,99,7.54,overcast clouds
454,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
455,pevek,170.3133,69.7008,25.02,92,100,4.56,overcast clouds
456,khatanga,102.5,71.9667,20.28,92,99,13.31,overcast clouds
457,candido de abreu,-51.3333,-24.5669,66.07,99,100,1.23,moderate rain
458,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
459,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
460,luderitz,15.1594,-26.6481,57.11,58,80,19.77,broken clouds
461,tasiilaq,-37.6368,65.6145,32.16,56,0,5.3,clear sky
462,gogrial,28.1004,8.5332,73.44,87,92,4.38,overcast clouds
463,paragominas,-47.4833,-2.9667,79.34,63,62,3.71,broken clouds
464,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
465,gamba,10.0,-2.65,75.78,84,100,6.76,overcast clouds
466,champerico,-91.9167,14.3,86.34,75,24,6.26,few clouds
467,lasa,10.7002,46.6166,57.02,97,97,5.73,overcast clouds
468,lorengau,147.2712,-2.0226,83.61,71,94,5.3,overcast clouds
469,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
470,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
471,garmsar,52.3409,35.2182,69.75,38,0,5.77,clear sky
472,hithadhoo,73.0833,-0.6,82.96,77,73,19.01,broken clouds
473,garden city,-83.331,42.3256,74.95,83,75,6.91,broken clouds
474,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
475,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
476,galveston,-94.9669,29.3669,87.04,79,20,5.75,few clouds
477,severo-kurilsk,156.125,50.6789,48.09,77,83,29.51,broken clouds
478,tessalit,1.0114,20.1986,86.34,13,99,11.16,overcast clouds
479,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
480,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
481,ratnagiri,73.3,16.9833,78.84,87,98,4.45,overcast clouds
482,victoria,114.1577,22.2855,84.33,80,78,5.01,broken clouds
483,nowy dwor mazowiecki,20.7165,52.4302,57.29,85,0,6.91,clear sky
484,caxias,-9.2767,38.7031,62.46,71,0,3.0,clear sky
485,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
486,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
487,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
488,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
489,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
490,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
491,chulman,124.9104,56.8479,23.76,94,75,2.42,broken clouds
492,lompoc,-120.4579,34.6391,93.34,58,1,10.36,clear sky
493,leningradskiy,178.4167,69.3833,20.39,82,57,3.94,broken clouds
494,saint anthony,-93.218,45.0205,71.92,58,1,1.99,clear sky
495,juli,-69.45,-16.2167,50.22,62,0,10.94,clear sky
496,cherskiy,161.3,68.75,20.17,96,93,3.02,overcast clouds
497,nipawin,-104.0009,53.3668,68.61,26,7,7.83,clear sky
498,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
499,kyren,102.1408,51.6828,26.96,85,48,1.83,scattered clouds
500,chokurdakh,147.9167,70.6333,23.25,96,98,9.19,light snow
501,nanakuli,-158.1547,21.3906,85.95,61,75,9.22,light rain
502,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
503,buochs,8.4228,46.974,57.87,88,75,3.44,broken clouds
504,praia da vitoria,-27.0667,38.7333,72.75,92,50,5.82,scattered clouds
505,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
506,martapura,114.85,-3.4167,75.29,94,90,5.75,overcast clouds
507,belle glade,-80.6676,26.6845,82.42,66,49,10.76,scattered clouds
508,tamandare,-35.1047,-8.7597,76.3,82,18,9.04,few clouds
509,mitchell,-98.0298,43.7094,78.78,29,1,3.0,clear sky
510,seaford,0.1027,50.7714,60.1,84,3,11.01,clear sky
511,lebedinyy,125.5167,58.5167,22.48,91,24,2.3,few clouds
512,hay river,-115.7999,60.8156,49.19,40,90,12.95,overcast clouds
513,mareeba,145.4333,-17.0,84.33,69,10,2.73,clear sky
514,klaksvik,-6.589,62.2266,49.12,87,96,29.91,overcast clouds
515,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
516,benguela,13.4055,-12.5763,72.41,76,95,1.61,overcast clouds
517,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
518,ilulissat,-51.1,69.2167,28.42,64,40,0.0,scattered clouds
519,ongandjera,15.0667,-17.8833,64.36,23,1,6.78,clear sky
520,tuatapere,167.6833,-46.1333,49.82,87,100,3.98,overcast clouds
521,okhotsk,143.3,59.3833,35.06,66,5,23.29,clear sky
522,kasongo-lunda,16.8167,-6.4667,73.38,77,88,1.88,overcast clouds
523,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
524,haapsalu,23.5414,58.9431,52.92,84,100,19.75,overcast clouds
525,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
526,asau,26.4,46.4333,44.76,91,31,2.64,scattered clouds
527,biak,122.8766,-0.9131,76.3,78,97,6.51,overcast clouds
528,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
529,klaksvik,-6.589,62.2266,49.12,87,96,29.91,overcast clouds
530,provideniya,-173.3,64.3833,33.91,69,75,6.71,broken clouds
531,saint-philippe,55.7679,-21.3585,71.19,83,49,13.2,light rain
532,kodiak,-152.4072,57.79,43.36,49,1,7.7,clear sky
533,shenjiamen,122.298,29.9576,77.86,89,4,13.51,clear sky
534,ribeira grande,-28.7,38.5167,71.71,90,32,6.85,scattered clouds
535,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
536,vilyuysk,121.6247,63.7553,27.01,84,100,3.89,overcast clouds
537,san cristobal,-72.225,7.7669,77.18,87,56,3.4,broken clouds
538,hithadhoo,73.0833,-0.6,82.96,77,73,19.01,broken clouds
539,saraza,117.78,8.7356,78.33,85,100,3.15,moderate rain
540,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
541,puerto el triunfo,-88.55,13.2833,90.52,82,38,4.38,scattered clouds
542,shawinigan,-72.7491,46.5668,51.58,75,3,5.28,clear sky
543,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
544,kaeo,173.7833,-35.1,65.32,97,100,7.54,light rain
545,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
546,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
547,laguna,-121.4238,38.421,93.42,21,1,1.01,clear sky
548,prainha,-53.48,-1.8,77.4,79,69,3.06,broken clouds
549,tilichiki,166.1,60.4667,37.8,95,100,24.58,light rain
550,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
551,bengkulu,102.2655,-3.8004,74.17,91,97,3.62,moderate rain
552,tripoli,13.1875,32.8752,75.85,63,0,10.6,clear sky
553,methoni,21.7049,36.8197,67.21,64,92,4.56,overcast clouds
554,victoria,114.1577,22.2855,84.33,80,78,5.01,broken clouds
555,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
556,narsaq,-46.05,60.9167,41.22,64,0,4.09,clear sky
557,camacupa,17.4833,-12.0167,70.07,49,69,6.33,broken clouds
558,faya,42.4509,18.3851,61.32,43,62,1.68,broken clouds
559,esperance,121.9,-33.8667,52.09,65,36,12.44,scattered clouds
560,axim,-2.2405,4.8699,77.45,90,97,7.0,overcast clouds
561,nishihara,127.7558,26.1842,82.06,61,40,13.8,scattered clouds
562,buraydah,43.975,26.326,79.74,14,10,5.91,clear sky
563,haines junction,-137.5108,60.7522,35.96,89,100,3.49,light rain
564,pamanukan,107.8106,-6.2842,79.2,76,99,2.48,overcast clouds
565,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
566,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
567,ayorou,0.9174,14.7308,90.43,21,0,7.02,clear sky
568,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
569,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
570,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
571,ponta do sol,-17.1,32.6667,76.01,78,100,6.17,overcast clouds
572,port lincoln,135.8667,-34.7333,55.36,62,40,29.44,scattered clouds
573,glendive,-104.7125,47.1053,83.82,17,1,4.61,clear sky
574,mastic beach,-72.8521,40.7668,71.64,89,90,1.01,overcast clouds
575,bend,-121.3153,44.0582,82.0,19,1,3.0,clear sky
576,arraial do cabo,-42.0278,-22.9661,71.47,97,62,9.69,moderate rain
577,antofagasta,-70.4,-23.65,58.28,79,23,8.63,few clouds
578,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
579,phalodi,72.3667,27.1333,83.34,65,12,14.09,few clouds
580,jiangkou,119.1986,25.4872,77.67,80,71,12.37,broken clouds
581,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
582,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
583,kharp,65.8081,66.8014,30.24,81,100,6.55,overcast clouds
584,tokat,36.5833,40.4167,37.94,94,23,1.32,few clouds
585,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
586,kavaratti,72.642,10.5669,81.43,79,100,10.65,overcast clouds
587,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
588,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
589,saldanha,17.9442,-33.0117,55.2,73,0,24.36,clear sky
590,snezhnogorsk,33.2531,69.1933,47.98,75,83,20.2,broken clouds
591,shenkursk,42.896,62.1091,41.58,83,99,3.58,overcast clouds
592,danville,-79.395,36.586,78.3,69,1,3.44,clear sky
593,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
594,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
595,sijunjung,100.9537,-0.6876,71.24,97,98,1.39,overcast clouds
596,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
597,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
598,sao gabriel,-54.32,-30.3364,59.63,75,98,14.88,overcast clouds
599,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
600,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
601,codrington,141.9667,-38.2667,51.69,81,53,20.04,light rain
602,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
603,san patricio,-97.5169,28.017,88.21,63,91,4.27,overcast clouds
604,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
605,itaocara,-42.0761,-21.6692,81.21,66,43,3.8,moderate rain
606,nanortalik,-45.2371,60.1432,38.35,83,0,5.61,clear sky
607,grand gaube,57.6608,-20.0064,72.37,75,22,7.0,light rain
608,mahebourg,57.7,-20.4081,72.25,82,22,14.34,light rain
609,fairlie,-4.8556,55.756,52.02,89,41,5.99,light rain
610,kapaa,-159.319,22.0752,78.19,79,90,4.0,light rain
611,padang,100.3543,-0.9492,73.45,87,91,3.36,overcast clouds
612,dunmore town,-76.65,25.5,81.66,70,12,13.82,few clouds
613,tessalit,1.0114,20.1986,86.34,13,99,11.16,overcast clouds
614,alofi,-169.9187,-19.0595,76.44,79,72,24.54,light rain
615,murakami,139.4833,38.2333,72.32,57,2,3.8,clear sky
616,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
617,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
618,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
619,cayenne,-52.3333,4.9333,84.09,77,0,4.0,clear sky
620,luanda,13.2343,-8.8368,71.6,83,20,6.91,few clouds
621,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
622,saskylakh,114.0833,71.9167,17.29,92,99,11.92,overcast clouds
623,pevek,170.3133,69.7008,25.02,92,100,4.56,overcast clouds
624,korla,86.1469,41.7597,46.72,28,43,2.59,scattered clouds
625,puerto del rosario,-13.8627,28.5004,73.15,73,26,19.57,scattered clouds
626,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
627,yar-sale,70.8333,66.8333,31.64,75,100,7.36,overcast clouds
628,taltal,-70.4833,-25.4,61.41,70,15,4.47,few clouds
629,galiakot,74.0,23.5167,79.03,82,10,4.88,clear sky
630,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
631,bonavista,-53.1147,48.6499,55.11,87,93,10.92,overcast clouds
632,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
633,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
634,nikolskoye,30.7861,59.7035,45.88,92,0,7.07,clear sky
635,coquimbo,-71.3436,-29.9533,56.93,71,0,8.05,clear sky
636,vanimo,141.3028,-2.6741,83.43,67,73,1.9,broken clouds
637,carballo,-8.691,43.213,57.51,89,88,4.81,overcast clouds
638,visby,18.296,57.6409,59.86,77,90,20.71,overcast clouds
639,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
640,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
641,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
642,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
643,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
644,fukue,128.8419,32.6881,77.14,66,2,16.8,clear sky
645,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
646,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
647,college,-147.8028,64.8569,36.59,94,75,3.44,light snow
648,husavik,-17.3389,66.0449,42.17,98,100,23.67,overcast clouds
649,nelidovo,32.7774,56.2211,43.5,90,100,4.76,light rain
650,popondetta,148.2534,-8.7537,83.89,72,99,0.81,overcast clouds
651,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
652,murray bridge,139.2667,-35.1167,56.68,56,12,25.05,light rain
653,east london,27.9116,-33.0153,57.07,70,39,5.06,light rain
654,esperance,121.9,-33.8667,52.09,65,36,12.44,scattered clouds
655,glyadyanskoye,65.0883,54.9075,29.8,86,100,9.24,overcast clouds
656,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
657,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
658,vapnyarka,28.7436,48.5348,45.73,61,78,7.14,broken clouds
659,bambous virieux,57.7575,-20.3428,72.21,81,31,14.38,light rain
660,hami,93.45,42.8,45.43,34,0,2.59,clear sky
661,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
662,vila velha,-40.2925,-20.3297,78.75,78,40,16.11,scattered clouds
663,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
664,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
665,olenino,33.4889,56.2092,41.56,87,100,4.79,light rain
666,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
667,callaway,-85.5699,30.153,79.95,77,20,3.0,few clouds
668,korla,86.1469,41.7597,46.72,28,43,2.59,scattered clouds
669,umm kaddadah,26.6876,13.6017,88.92,20,100,12.06,overcast clouds
670,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
671,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
672,tazovskiy,78.7,67.4667,32.76,85,100,9.28,overcast clouds
673,freeport,-73.5832,40.6576,75.24,80,1,1.01,clear sky
674,new norfolk,147.0587,-42.7826,61.66,76,67,3.91,broken clouds
675,lompoc,-120.4579,34.6391,93.34,58,1,10.36,clear sky
676,hithadhoo,73.0833,-0.6,82.96,77,73,19.01,broken clouds
677,bambous virieux,57.7575,-20.3428,72.21,81,31,14.38,light rain
678,east london,27.9116,-33.0153,57.07,70,39,5.06,light rain
679,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
680,hirtshals,9.9592,57.5881,53.42,84,100,19.15,overcast clouds
681,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
682,pahrump,-115.9839,36.2083,91.94,13,8,5.01,clear sky
683,ambilobe,49.05,-13.2,67.12,84,8,3.27,clear sky
684,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
685,minnedosa,-99.8436,50.2453,72.64,23,6,6.22,clear sky
686,aloleng,119.7824,16.1307,80.62,78,92,7.78,overcast clouds
687,morehead,-87.1764,37.2711,76.75,64,1,1.99,clear sky
688,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
689,fairbanks,-147.7164,64.8378,36.61,94,90,3.0,light snow
690,saskylakh,114.0833,71.9167,17.29,92,99,11.92,overcast clouds
691,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
692,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
693,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
694,mataura,168.8643,-46.1927,49.48,80,100,8.95,overcast clouds
695,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
696,camacupa,17.4833,-12.0167,70.07,49,69,6.33,broken clouds
697,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
698,anadyr,177.4833,64.75,37.9,93,40,17.0,scattered clouds
699,talnakh,88.3972,69.4865,18.19,97,98,1.05,overcast clouds
700,kajaani,27.7285,64.2273,48.25,81,0,10.36,clear sky
701,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
702,bambous virieux,57.7575,-20.3428,72.21,81,31,14.38,light rain
703,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
704,samarai,150.6667,-10.6167,81.72,76,68,5.41,broken clouds
705,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
706,dolores,-57.6792,-36.3132,46.81,69,6,7.23,clear sky
707,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
708,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
709,talnakh,88.3972,69.4865,18.19,97,98,1.05,overcast clouds
710,hithadhoo,73.0833,-0.6,82.96,77,73,19.01,broken clouds
711,lebu,-73.65,-37.6167,49.57,76,0,19.95,clear sky
712,prainha,-53.48,-1.8,77.4,79,69,3.06,broken clouds
713,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
714,kavieng,150.7967,-2.5744,83.3,69,95,5.39,overcast clouds
715,barcelos,-8.6151,41.5388,57.85,75,64,1.86,broken clouds
716,longyearbyen,15.6401,78.2186,37.24,93,75,3.44,broken clouds
717,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
718,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
719,honiara,159.95,-9.4333,84.42,76,24,2.68,few clouds
720,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
721,khatanga,102.5,71.9667,20.28,92,99,13.31,overcast clouds
722,hofn,-15.2082,64.2539,47.77,75,100,19.6,overcast clouds
723,lethem,-59.7968,3.3803,79.99,74,94,6.22,overcast clouds
724,lagoa,-27.9833,39.05,70.56,93,23,11.03,few clouds
725,ponta do sol,-17.1,32.6667,76.01,78,100,6.17,overcast clouds
726,mogwase,27.2665,-25.185,62.33,18,0,7.05,clear sky
727,sakakah,40.2064,29.9697,77.2,29,0,7.92,clear sky
728,itarema,-39.9167,-2.9248,79.14,84,0,15.37,clear sky
729,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
730,erzin,36.2,36.9559,72.32,69,2,1.81,clear sky
731,havre-saint-pierre,-63.5986,50.2334,46.29,74,99,6.73,overcast clouds
732,kruisfontein,24.7314,-34.0033,49.89,79,27,5.55,scattered clouds
733,margate,1.3862,51.3813,55.04,86,0,1.01,clear sky
734,souillac,57.5167,-20.5167,72.36,84,16,11.83,few clouds
735,tiksi,128.8694,71.6872,24.75,87,98,15.03,overcast clouds
736,hilo,-155.09,19.7297,83.93,69,20,9.22,few clouds
737,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
738,ghanzi,21.7833,-21.5667,58.24,13,0,10.45,clear sky
739,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
740,sechura,-80.8222,-5.5569,68.97,67,25,20.24,scattered clouds
741,moroni,43.2551,-11.7022,74.39,77,54,2.01,broken clouds
742,solnechnyy,136.6319,50.7214,41.0,52,2,5.3,clear sky
743,hobart,147.3294,-42.8794,61.02,84,75,4.61,broken clouds
744,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
745,georgetown,100.3354,5.4112,79.9,89,20,0.0,few clouds
746,codrington,141.9667,-38.2667,51.69,81,53,20.04,light rain
747,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
748,uyuni,-66.825,-20.4597,52.25,7,0,13.15,clear sky
749,sol-iletsk,54.9918,51.1631,46.11,64,100,9.69,overcast clouds
750,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
751,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
752,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
753,fairbanks,-147.7164,64.8378,36.61,94,90,3.0,light snow
754,namtsy,129.6658,62.7161,24.91,81,11,6.6,few clouds
755,kiama,150.8667,-34.6833,75.58,63,44,6.24,scattered clouds
756,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
757,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
758,tiarei,-149.3333,-17.5333,82.42,74,15,7.83,light rain
759,kaitangata,169.8464,-46.2817,50.94,84,100,15.5,overcast clouds
760,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
761,poya,165.15,-21.35,82.58,62,1,8.23,clear sky
762,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
763,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
764,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
765,coquimbo,-71.3436,-29.9533,56.93,71,0,8.05,clear sky
766,constitucion,-72.4167,-35.3333,53.4,73,0,16.24,clear sky
767,khorixas,14.9667,-20.3667,56.44,52,0,1.19,clear sky
768,husavik,-17.3389,66.0449,42.17,98,100,23.67,overcast clouds
769,new norfolk,147.0587,-42.7826,60.66,76,67,3.91,broken clouds
770,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
771,lazaro cardenas,-102.2,17.9583,83.68,73,45,6.69,scattered clouds
772,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
773,souillac,57.5167,-20.5167,72.36,84,16,11.83,few clouds
774,mahebourg,57.7,-20.4081,72.25,82,22,14.34,light rain
775,udachnyy,112.4,66.4167,26.67,83,100,4.21,overcast clouds
776,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
777,katsuura,140.3,35.1333,78.19,73,4,9.4,clear sky
778,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
779,empalme,-110.8167,27.9667,95.05,49,20,11.5,few clouds
